Name,Category,PostalCode,City,Province,Address,Latitude,Longitude
Centre Franco-Ontarien De Folklore,heritage or historic site,P3E 2C6,ramsey sudbury,on,universitÈ de sudbury 935 chemin du lac ramsey sudbury ontario p3e 2c6 canada,..,..
Chambly Canal National Historic Site,heritage or historic site,J3L 1Y8,chambly,qc,1751 rue bourgogne,45.447423,-73.282523
Champney's West Heritage Group Inc.,heritage or historic site,A0C 2H0,port rexton,nl,box 12 site 9 rr1 port rexton newfoundland & labrador a0c 2h0 canada,..,..
Chappell Estate,heritage or historic site,..,mississauga,on,..,43.56503968,-79.67426121
Charron House,heritage or historic site,..,gatineau,qc,"parc jacques-cartier, rue laurier",45.429781,-75.710125
ChaudiËre Falls And E.B. Eddy-Domtar Sector,heritage or historic site,..,gatineau,qc,"6, rue booth",45.423917,-75.718042
Chiefswood National Historic Site,heritage or historic site,N0A 1M0,ohsweken,on,1037 hwy 54 ohsweken ontario n0a 1m0 canada,43.1043048,-80.1007474
Clarenville Heritage Society,heritage or historic site,A5A 1N2,terrace,nl,1b masonic terrace clarenville newfoundland & labrador a5a 1n2 canada,48.172045,-53.961388
Coal Banks Kiosk,heritage or historic site,..,lethbridge,ab,indian battle park,49.69854914,-112.859701
Coaticook Historical Society,heritage or historic site,J1A 1N2,coaticook,qc,34 east main st coaticook quÈbec j1a 1n2 canada,..,..
Cochrane Ranche Historic Site,heritage or historic site,..,cochrane,ab,..,51.19612254,-114.480348
Cohen And Cohen,heritage or historic site,K2E 6T9,ottawa,on,92 bentley avenue,45.33462065,-75.71351767
Coldwater Mill Heritage Foundation,heritage or historic site,L0K 1E0,coldwater,on,po box 747 coldwater ontario l0k 1e0 canada,44.7097402,-79.6439762
Colizza Bruni Architecture,heritage or historic site,K1S 1V9,ottawa,on,76 chamberlain avenue,45.406881,-75.694569
CollËge Saint-Alexandre,heritage or historic site,..,gatineau,qc,"2425, rue saint-louis",45.490859,-75.750338
Commissariat House Provincial Historic Site,heritage or historic site,A1C 3K4,st john's,nl,king's bridge road st. john's newfoundland & labrador a1c 3k4 canada,47.5719293,-52.7018711
Community And Historical Society of Caroline,heritage or historic site,T0M 0M0,caroline,ab,1/2 km east of caroline box 535 caroline alberta t0m 0m0 canada,..,..
Confederation Tour Trolley,heritage or historic site,..,kingston,on,209 ontario st,44.22932911,-76.48039504
Cossit House,heritage or historic site,B1P 1J5,sydney,ns,75 charlotte street sydney nova scotia b1p 1j5 canada,46.143342,-60.19806206
Cottonwood House Historic Site,heritage or historic site,V2J 2R3,quesnel,bc,241 kinchant street 4460 barkerville hwy. quesnel british columbia v2j 2r3 canada,..,..
Council of Heritage Organizations In Ottawa The,heritage or historic site,K2P 1R7,ottawa,on,504 -280 metcalfe st ottawa ontario k2p 1r7 canada,45.4157447,-75.6914476
Country Heritage Park,heritage or historic site,L9T 2Y3,milton,on,8560 tremaine road and highway 401 5 km west of milton milton ontario l9t 2y3 canada,..,..
Craig Johnson Restoration Ltd.,heritage or historic site,K1B 5W5,ottawa,on,12-1541 star top road,45.4150811,-75.6153153
Craigflower Manor Heritage Site,heritage or historic site,V9B 1E3,victoria,bc,110 island highway victoria british columbia v9b 1e3 canada,48.45210165,-123.4248566
Creber's Heritage Lawn Cuts,heritage or historic site,V2P 6C2,chilliwack,bc,"9682 windsor st, chilliwack bc v2p 6c2",49.17776452,-121.9292885
Creston Valley Wildlife Management Area,heritage or historic site,V0B 1G0,creston,bc,1760 west creston road creston british columbia v0b 1g0 canada,49.1239085,-116.6353234
Csv Consultants Inc,heritage or historic site,K1Y 4T3,ottawa,on,1066 somerset street west,45.4065281,-75.7199829
Culture Et Patrimoine Deschambault-Grondines,heritage or historic site,G0A 1S0,grondines,qc,117 rue saint-joseph deschambault-grondines quÈbec g0a 1s0 canada,46.6480148,-71.9277639
Cumberland House Provincial Historic Park,heritage or historic site,S4S 5W6,regina,sk,cumberland house sk regina saskatchewan s4s 5w6 canada,..,..
Cumberland Township Historical Society,heritage or historic site,K1E 3E8,ottawa,on,ottawa public library; local history room; 1599 tenth line road ottawa ontario k1e 3e8 canada,..,..
Cupids Historical Society Inc.,heritage or historic site,A0A 2B0,cupids,nl,seaforest dr po box 200 cupids newfoundland & labrador a0a 2b0 canada,47.5596383,-53.206976
Davenport Centre Heritage Hall At Bonnechere Park,heritage or historic site,K0J 2A0,bonnechere,on,4024 round lake road bonnechere ontario k0j 2a0 canada,45.65224121,-77.57910874
De Marinis (Dma) Inc.,heritage or historic site,K2E 6T8,ottawa,on,56 bentley ave,45.3331878,-75.71704234
Deep Cove Heritage Society,heritage or historic site,V7G 1L2,vancouver,bc,4360 gallant avenue north vancouver british columbia v7g 1l2 canada,49.3269993,-122.9501363
Denys Builds Designs,heritage or historic site,K1S 0K9,ottawa,on,54 mason terrace,45.402605,-75.67667652
Department of National Defence: Directorate of History And Heritage,heritage or historic site,K1A 0K2,ottawa,on,2429 holly lane plaza ottawa ontario k1a 0k2 canada,45.3773695,-75.6388225
Didsbury And District Historical Society,heritage or historic site,T0M 0W0,didsbury,ab,2118 -21 avenue didsbury alberta t0m 0w0 canada,51.6618014,-114.13815
Digby Heritage Services,heritage or historic site,..,kelowna,bc,todd rd 4020,49.83712103,-119.440821
Doak Provincial Historic Site,heritage or historic site,E9C 1E4,doaktown,nb,386 main street doaktown new brunswick e9c 1e4 canada,46.5478915,-66.1491829
Domaine Breen,heritage or historic site,J0Z 2G0,st-bruno de-guigues,qc,24 rue principale nord st-bruno de guigues quÈbec j0z 2g0 canada,47.4645424,-79.4382752
Domaine Seigneurial Sainte-Anne,heritage or historic site,G0X 2J0,sainte anne de la pÈrade,qc,910 rue sainte-anne sainte-anne-de-la-pÈrade quÈbec g0x 2j0 canada,46.5685858,-72.1913732
Doors Open,heritage or historic site,..,moncton,nb,..,46.08851047,-64.77819673
Dorset Soapstone Quarry Site,heritage or historic site,A0K 2M0,fleur de lys,nl,highway 410 fleur-de-lys newfoundland & labrador a0k 2m0 canada,..,..
Dowd Residence,heritage or historic site,E1C 5E5,moncton,nb,385 robinson st,46.09447619,-64.78204454
Doyle Building,heritage or historic site,..,moncton,nb,400 st george st,46.08954948,-64.79004534
Dr. Ambrose R. Myers Residence And Office,heritage or historic site,..,moncton,nb,15 alma st,46.08912516,-64.77687107
Drayton Valley District Historical Society,heritage or historic site,T7A 1R3,drayton,ab,6013-44 avenue drayton valley alberta t7a 1r3 canada,53.2155455,-114.982211
Drop-In Centre,heritage or historic site,..,district of squamish,bc,..,49.69768778,-123.1567415
Dublin Masonry Inc.,heritage or historic site,K2J 5G1,ottawa,on,9 marwood court,45.2598265,-75.7167211
Dundurn National Historic Site,heritage or historic site,L8H 3H1,hamilton,on,"610 york boulevard, hamilton, on, l8h 3h1",43.26947047,-79.88418486
E. R. Jonas Building Restoration Ltd,heritage or historic site,K1C 1T1,ottawa,on,3717 st. joseph blvd,45.488633,-75.483048
Edmonton Heritage Council,heritage or historic site,T5H 3Z9,edmonton,ab,prince of wales armouries heritage centre 2nd floor 10440-108 ave edmonton alberta t5h 3z9 canada,..,..
Edmonton Power Historical Foundation,heritage or historic site,T5J 3B1,edmonton,ab,epcor centre 10065 jasper avenue edmonton alberta t5j 3b1 canada,53.54158355,-113.4927405
Edson & District Historical Society,heritage or historic site,T7E 1L5,edson,ab,223-55th street edson ab t7e 1l5,..,..
Edward J Cuhaci And Associates Architects Inc,heritage or historic site,K1P 5H7,ottawa,on,100-171 slater street,45.4201583,-75.6980896
Elmwood Cemetery,heritage or historic site,..,moncton,nb,200 elmwood dr,46.10900788,-64.77602667
Empire Block,heritage or historic site,..,moncton,nb,805 main st,46.0883492,-64.77894732
End of Steel Heritage Society,heritage or historic site,T0H 2A0,hines creek,ab,po box 686 hines creek alberta t0h 2a0 canada,56.2479207,-118.5985033
Engel Construction,heritage or historic site,K2A 1W9,ottawa,on,633 melbourne ave,45.38395365,-75.75082615
Enoch Turner Schoolhouse,heritage or historic site,M5A 3C6,toronto,on,106 trinity street toronto ontario m5a 3c6 canada,43.6528457,-79.36162711
Ermatinger Clergue National Historic Site,heritage or historic site,P6A 5N1,sault ste-marie,on,po box 580 800 bay street sault ste. marie ontario p6a 5n1 canada,46.5057265,-84.32559399
Evergreen House,heritage or historic site,B2Y 3M5,dartmouth,ns,26 newcastle street dartmouth nova scotia b2y 3m5 canada,44.66663565,-63.56000383
Falkland Historical Society,heritage or historic site,V0E 1W0,falkland,bc,5657 highway 97 falkland bc v0e 1w0,50.4854317,-119.5329898
Family History Society of Newfoundland And Labrador,heritage or historic site,A1E 2E3,st-john's,nl,50 pippy place -unit 16b st. john's newfoundland & labrador a1e 2e3 canada,..,..
Farmers' Bank of Rustico,heritage or historic site,C0A 1N0,hunter river,pe,church road hunter river prince edward island c0a 1n0 canada,46.3549506,-63.3489764
Father Lacombe Chapel Provincial Historic Site,heritage or historic site,T6G 2P8,st-albert,ab,2 st. vital avenue st. albert alberta t6g 2p8 canada,53.6333096,-113.6388242
Father Pandosy Mission,heritage or historic site,V1Y 7V8,kelowna,bc,3685 benvoulin road kelowna british columbia v1y 7v8 canada,49.8495554,-119.4683703
"Federal Building, Dominion Public Building",heritage or historic site,..,moncton,nb,1081 main st,46.08675048,-64.78440041
Filberg Heritage Lodge And Park,heritage or historic site,V9M 2S7,comox,bc,61 filberg rd comox british columbia v9m 2s7 canada,49.6699464,-124.91701
First Moncton United Baptist Church,heritage or historic site,..,moncton,nb,50 church st,46.08981868,-64.77886204
Flambro Head Heritage Society Inc.,heritage or historic site,A0A 2W0,lower island cove,nl,po box 10 lower island cove newfoundland & labrador a0a 2w0 canada,48.0015863,-52.9857435
Flat Iron Building,heritage or historic site,..,moncton,nb,897 main st,46.08782406,-64.78099665
Fondation FranÁois Lamy,heritage or historic site,G0A 3P0,sainte-famille,qc,2485 chemin royal sainte-famille quÈbec g0a 3p0 canada,46.99472,-70.9219385
Former A. A. Tuttle Building,heritage or historic site,..,moncton,nb,886 main st,46.08789565,-64.77984472
Former Prison For Women,heritage or historic site,..,kingston,on,40 sir john a macdonald bv,44.22255848,-76.5136409
Fort Anne National Historic Site,heritage or historic site,B0S 1A0,annapolis,ns,323 saint george street annapolis royal nova scotia b0s 1a0 canada,44.74172485,-65.5187416
Fort BeausÈjour National Historic Site of Canada,heritage or historic site,E4L 2W5,aulac,nb,111 fort beausejour rd aulac new brunswick e4l 2w5 canada,45.8690097,-64.2821678
Fort Carlton Provincial Historic Park,heritage or historic site,S4S 5W6,regina,sk,25 km west of duck lake on highway 212 regina saskatchewan s4s 5w6 canada,..,..
Fort Cataraqui Historic Site,heritage or historic site,..,kingston,on,388 ontario st,44.23366738,-76.47900413
Fort Chambly National Historic Site,heritage or historic site,J3L 2B9,chambly,qc,"2, rue de richelieu",45.449448,-73.276887
Fort Edmonton Park,heritage or historic site,T5J 2R7,edmonton,ab,7000 143 street edmonton alberta t5j 2r7 canada,53.5013895,-113.5806189
Fort Edward National Historic Site of Canada,heritage or historic site,B0S 1A0,windsor,ns,fort edward street windsor nova scotia b0s 1a0 canada,44.9955981,-64.1362604
Fort Frederick,heritage or historic site,..,kingston,on,4 passchendale dr,44.22772935,-76.46949247
Fort Frontenac Cfb,heritage or historic site,..,kingston,on,317 ontario st,44.233589,-76.47822212
Fort Garry Historical Society Inc.,heritage or historic site,R3J 3W3,winnipeg,mb,200 saulteaux crescent winnipeg manitoba r3j 3w3 canada,49.8985704,-97.25679155
Fort George And Buckingham House Provincial Historic Site,heritage or historic site,T0A 1A0,st paul,ab,6015 township road 565 county of st. paul alberta t0a 1a0 canada,53.8750792,-111.0786553
Fort Heritage Precinct,heritage or historic site,T8L 1V9,fort saskatchewan,ab,10006 -100 avenue fort saskatchewan alberta t8l 1v9 canada,53.7158954,-113.199493
Fort Langley National Historic Site of Canada,heritage or historic site,V1M 2R5,fort langley,bc,23433 mavis ave. fort langley british columbia v1m 2r5 canada,49.1674941,-122.5719671
Fort Lennox National Historic Site,heritage or historic site,J0J 1G0,saint-paul-de-l'Óle-aux-noix,qc,"1, 61e avenue",45.127345,-73.280354
Fort Malden National Historic Site,heritage or historic site,N9V 2Z2,amherstburg,on,100 laird avenue amherstburg ontario n9v 2z2 canada,42.1083947,-83.112435
Fort Mcmurray Heritage Society,heritage or historic site,T9H 1G7,fort mcmurray,ab,1 tolen drive fort mcmurray alberta t9h 1g7 canada,56.7028215,-111.3466507
Fort Normandeau Historic Site And Interpretive Centre,heritage or historic site,T4N 3M4,red deer,ab,28054 b township road 382 red deer alberta t4n 3m4 canada,52.259592,-113.877399
Fort Rodd Hill And Fisgard Lighthouse National Historic Site,heritage or historic site,V9C 2W8,victoria,bc,603 fort rodd hill road victoria british columbia v9c 2w8 canada,48.436042,-123.4520641
Fort Selkirk,heritage or historic site,Y1A 1P0,yukon,yt,yukon river at the mouth of the pelly river yukon y1a 1p0 canada,..,..
Fort St. James National Historic Site,heritage or historic site,V0J 1P0,st-james,bc,280 kwah road fort st. james british columbia v0j 1p0 canada,54.4389194,-124.2444271
Fort St. Joseph National Historic Park,heritage or historic site,P0R 1J0,st joseph,on,southeastern tip of st. joseph island richard's landing ontario p0r 1j0 canada,..,..
Fort Steele Heritage Town,heritage or historic site,V0B 1N0,fort steele,bc,9851 highway 93/95 fort steele british columbia v0b 1n0 canada,49.613191,-115.6335267
Fort TÈmiscamingue National Historic Site,heritage or historic site,J9V 1N7,duhamel,qc,"834, chemin du vieux-fort",47.289134,-79.459586
Fort Wellington National Historic Site,heritage or historic site,K0E 1T0,prescott,on,370 vankoughnet st. prescott ontario k0e 1t0 canada,44.71306371,-75.51099015
Fort Whoop-Up Interpretive Centre,heritage or historic site,..,lethbridge,ab,indian battle park,49.69192667,-112.8567398
Fort William Historical Park,heritage or historic site,P7K 1L7,thunder bay,on,1350 king road thunder bay ontario p7k 1l7 canada,48.34337055,-89.35807731
Fortifications of QuÈbec National Historic Site,heritage or historic site,G1R 5C2,quÈbec,qc,"2, rue d'auteuil",46.813964,-71.213234
Fortress of Louisbourg National Historic Site,heritage or historic site,B1C 2L2,louisbourg,ns,259 park service road louisbourg nova scotia b1c 2l2 canada,45.90984319,-60.00803664
Fortwhyte Alive,heritage or historic site,R3P 2K9,winnipeg,mb,1961 mccreary road winnipeg manitoba r3p 2k9 canada,49.8091669,-97.2343908
Frank Slide Interpretive Centre,heritage or historic site,T0K 0E0,crowsnest pass,ab,located 1.5 km off highway #3 crowsnest pass alberta t0k 0e0 canada,..,..
Fraser Heritage Society,heritage or historic site,V0M 1L0,harrison,bc,po box 84 215 kilby rd harrison mills british columbia v0m 1l0 canada,49.2330186,-121.9307382
Fredericton North Heritage Association Ltd.,heritage or historic site,E3E 1B8,hanwell,nb,223 deerwood drive hanwell new brunswick e3e 1b8 canada,45.9460754,-66.7603664
Fridgen Fenestration Ltd.,heritage or historic site,K1G 5L5,ottawa,on,1010 thomas spratt place #2,45.3813614,-75.6173234
Friends of Cabot Head,heritage or historic site,N0H 1W0,lion's head,on,po box 233 lion's head ontario n0h 1w0 canada,45.9679312,-81.6161637
Friends of Devereaux House,heritage or historic site,L7G 3P8,georgetown,on,11494 trafalgar road georgetown ontario l7g 3p8 canada,43.6409883,-79.9373707
Friends of Fort George,heritage or historic site,L0S 1J0,niagara on the lake,on,po box 1283 niagara-on-the-lake ontario l0s 1j0 canada,43.2556116,-79.0723264
Frontenac Village,heritage or historic site,..,kingston,on,1 king st e,44.2346706,-76.47915538
Fundy National Park,heritage or historic site,E4H 4V2,fundy,nb,8641 route 114 fundy national new brunswick e4h 4v2 canada,..,..
Gaspesian British Heritage Village,heritage or historic site,G0C 2B0,new richmond,qc,351 perron blvd. w. new richmond quÈbec g0c 2b0 canada,..,..
Gatineau Valley Historical Society,heritage or historic site,J9B 1A1,chelsea,qc,p.o. box 1803 chelsea quÈbec j9b 1a1 canada,45.5031737,-75.808023
Geerts Roofing,heritage or historic site,K0A 2Z0,ottawa,on,1 matilda gate,45.1323315,-75.93807139
Glanmore National Historic Site,heritage or historic site,K8N 1P4,belleville,on,257 bridge st e belleville ontario k8n 1p4 canada,44.16698825,-77.36752631
Glooscap Heritage Centre,heritage or historic site,B6L 1W3,millbrook,ns,65 treaty trail millbrook nova scotia b6l 1w3 canada,45.33078831,-63.3047308
Gloucester Historical Society,heritage or historic site,K1T 3W6,gloucester,on,4550b bank street gloucester ontario k1t 3w6 canada,45.3362967,-75.6031642
Golden And District Historical Society,heritage or historic site,V0A 1H0,golden,bc,1302 -11th avenue south golden british columbia v0a 1h0 canada,51.2942588,-116.9614598
Gorge Cemetery,heritage or historic site,..,moncton,nb,gorge rd,46.14402748,-64.86421739
Government House,heritage or historic site,S4T 1B7,regina,sk,4607 dewdney avenue regina saskatchewan s4t 1b7 canada,50.4551063,-104.7394783
Governor General of Canada Official Residences,heritage or historic site,K1A 0A1,ottawa,on,1 sussex dr rideau hall ottawa ontario k1a 0a1 canada,45.44435755,-75.68554508
